# file...... eplus_load.csv
# date...... Wed May 24 15:08:54 2023
# user...... root
# host...... (null)
# target.... meter 24
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power,measured_reactive_power,measured_voltage_AB
2013-07-01 23:55:00 PDT,+79993.8408208,+15,+406.343+227.766j
2013-07-01 23:56:00 PDT,+70093.6378149,+15,+406.241+228.554j
2013-07-01 23:57:00 PDT,+70093.6378149,+15,+406.242+228.555j
2013-07-01 23:58:00 PDT,+70093.6378149,+15,+406.242+228.555j
2013-07-01 23:59:00 PDT,+70093.6378149,+15,+406.242+228.555j
2013-07-02 00:00:00 PDT,+70093.6378149,+15,+406.227+228.546j
2013-07-02 00:01:00 PDT,+75508.0748308,+15,+406.389+228.178j
2013-07-02 00:02:00 PDT,+75508.0748308,+15,+406.394+228.181j
2013-07-02 00:03:00 PDT,+75508.0748308,+15,+406.397+228.183j
2013-07-02 00:04:00 PDT,+75508.0748308,+15,+406.397+228.183j
2013-07-02 00:05:00 PDT,+75508.0748308,+15,+406.413+228.192j
2013-07-02 00:06:00 PDT,+74759.3136362,+14.9999975506,+405.77+227.875j
2013-07-02 00:07:00 PDT,+74759.3136317,+15,+405.775+227.878j
2013-07-02 00:08:00 PDT,+74759.3136317,+15,+405.775+227.878j
2013-07-02 00:09:00 PDT,+74759.3136317,+15,+405.775+227.878j
2013-07-02 00:10:00 PDT,+74759.3136317,+15,+405.83+227.911j
2013-07-02 00:11:00 PDT,+53702.1764425,+15,+405.71+229.646j
2013-07-02 00:12:00 PDT,+53702.1764425,+15,+405.71+229.646j
2013-07-02 00:13:00 PDT,+53702.1764425,+15,+405.71+229.646j
2013-07-02 00:14:00 PDT,+53702.1764425,+15,+405.714+229.648j
2013-07-02 00:15:00 PDT,+53702.1764425,+15,+405.682+229.629j
2013-07-02 00:16:00 PDT,+53651.8189649,+15,+406.116+229.889j
2013-07-02 00:17:00 PDT,+53651.8189649,+15,+406.116+229.889j
2013-07-02 00:18:00 PDT,+53651.8189649,+15,+406.116+229.889j
2013-07-02 00:19:00 PDT,+53651.8189649,+15,+406.116+229.889j
2013-07-02 00:20:00 PDT,+53651.8189649,+15,+406.139+229.903j
2013-07-02 00:21:00 PDT,+53631.4603565,+15,+405.945+229.791j
2013-07-02 00:22:00 PDT,+53631.4603565,+15,+405.947+229.791j
2013-07-02 00:23:00 PDT,+53631.4603565,+15,+406.061+229.859j
2013-07-02 00:24:00 PDT,+53631.4603565,+15,+406.061+229.859j
2013-07-02 00:25:00 PDT,+53631.4603565,+15,+406.061+229.859j
2013-07-02 00:26:00 PDT,+53568.0340116,+15,+406.103+229.889j
2013-07-02 00:27:00 PDT,+53568.0340116,+15,+406.103+229.889j
2013-07-02 00:28:00 PDT,+53568.0340116,+15,+406.103+229.889j
2013-07-02 00:29:00 PDT,+53568.0340116,+15,+406.103+229.889j
2013-07-02 00:30:00 PDT,+53568.0340116,+15,+406.08+229.875j
2013-07-02 00:31:00 PDT,+48779.3949785,+15,+406.146+230.324j
2013-07-02 00:32:00 PDT,+48779.3949785,+15,+406.146+230.324j
2013-07-02 00:33:00 PDT,+48779.3949785,+15,+406.146+230.324j
2013-07-02 00:34:00 PDT,+48779.3949785,+15,+406.146+230.324j
2013-07-02 00:35:00 PDT,+48779.3949785,+15,+406.21+230.362j
2013-07-02 00:36:00 PDT,+48778.4608669,+15,+406.227+230.372j
2013-07-02 00:37:00 PDT,+48778.4608669,+15,+406.228+230.373j
2013-07-02 00:38:00 PDT,+48778.4608669,+15,+406.228+230.373j
2013-07-02 00:39:00 PDT,+48778.4608669,+15,+406.228+230.373j
2013-07-02 00:40:00 PDT,+48778.4608669,+15,+406.208+230.361j
2013-07-02 00:41:00 PDT,+48777.4439143,+15,+406.155+230.33j
2013-07-02 00:42:00 PDT,+48777.4439143,+15,+406.155+230.33j
2013-07-02 00:43:00 PDT,+48777.4439143,+15,+406.156+230.33j
2013-07-02 00:44:00 PDT,+48777.4439143,+15,+406.156+230.33j
2013-07-02 00:45:00 PDT,+48777.4439143,+15,+406.13+230.315j
2013-07-02 00:46:00 PDT,+48776.3689296,+15,+406.228+230.373j
2013-07-02 00:47:00 PDT,+48776.3689296,+15,+406.228+230.373j
2013-07-02 00:48:00 PDT,+48776.3689296,+15,+406.229+230.373j
2013-07-02 00:49:00 PDT,+48776.3689296,+15,+406.234+230.376j
2013-07-02 00:50:00 PDT,+48776.3689296,+15,+406.289+230.409j
2013-07-02 00:51:00 PDT,+48775.2393046,+15,+406.435+230.494j
2013-07-02 00:52:00 PDT,+48775.2393046,+15,+406.435+230.494j
2013-07-02 00:53:00 PDT,+48775.2393046,+15,+406.435+230.495j
2013-07-02 00:54:00 PDT,+48775.2393046,+14.9999999924,+406.435+230.495j
2013-07-02 00:55:00 PDT,+48775.2393046,+15,+406.566+230.572j
2013-07-02 00:56:00 PDT,+48774.0645323,+15,+406.409+230.479j
2013-07-02 00:57:00 PDT,+48774.0645323,+15,+406.41+230.48j
2013-07-02 00:58:00 PDT,+48774.0645323,+15,+406.41+230.48j
2013-07-02 00:59:00 PDT,+48774.0645323,+15,+406.41+230.48j
2013-07-02 01:00:00 PDT,+48774.0645323,+15,+406.308+230.42j
2013-07-02 01:01:00 PDT,+48772.8378888,+15,+406.412+230.481j
2013-07-02 01:02:00 PDT,+48772.8378888,+15,+406.414+230.483j
2013-07-02 01:03:00 PDT,+48772.8378888,+15,+406.414+230.483j
2013-07-02 01:04:00 PDT,+48772.8378888,+15,+406.414+230.483j
2013-07-02 01:05:00 PDT,+48772.8378888,+15,+406.492+230.529j
2013-07-02 01:06:00 PDT,+48771.5638239,+15.0000000103,+406.621+230.604j
2013-07-02 01:07:00 PDT,+48771.5638242,+15,+406.622+230.605j
2013-07-02 01:08:00 PDT,+48771.5638242,+15,+406.622+230.605j
2013-07-02 01:09:00 PDT,+48771.5638242,+15,+406.622+230.605j
2013-07-02 01:10:00 PDT,+48771.5638242,+15,+406.663+230.629j
2013-07-02 01:11:00 PDT,+48769.0647096,+15,+406.576+230.578j
2013-07-02 01:12:00 PDT,+48769.0647096,+15,+406.576+230.578j
2013-07-02 01:13:00 PDT,+48769.0647096,+15,+406.576+230.578j
2013-07-02 01:14:00 PDT,+48769.0647096,+15,+406.577+230.579j
2013-07-02 01:15:00 PDT,+48769.0647096,+15,+406.583+230.582j
2013-07-02 01:16:00 PDT,+48766.5204443,+15,+406.65+230.622j
2013-07-02 01:17:00 PDT,+48766.5204443,+15,+406.65+230.622j
2013-07-02 01:18:00 PDT,+48766.5204443,+15,+406.65+230.622j
2013-07-02 01:19:00 PDT,+48766.5204443,+15,+406.65+230.622j
2013-07-02 01:20:00 PDT,+48766.5204443,+15,+406.658+230.627j
2013-07-02 01:21:00 PDT,+48763.5014673,+15,+406.844+230.736j
2013-07-02 01:22:00 PDT,+48763.5014673,+15,+406.844+230.736j
2013-07-02 01:23:00 PDT,+48763.5014673,+15,+406.844+230.736j
2013-07-02 01:24:00 PDT,+48763.5014673,+15,+406.844+230.736j
2013-07-02 01:25:00 PDT,+48763.5014673,+15,+407.054+230.86j
2013-07-02 01:26:00 PDT,+48760.315107,+15,+406.902+230.77j
2013-07-02 01:27:00 PDT,+48760.315107,+15,+406.902+230.77j
2013-07-02 01:28:00 PDT,+48760.315107,+15,+406.902+230.77j
2013-07-02 01:29:00 PDT,+48760.315107,+15,+406.902+230.77j
2013-07-02 01:30:00 PDT,+48760.315107,+15,+406.769+230.692j
2013-07-02 01:31:00 PDT,+48757.1227325,+15,+406.803+230.712j
2013-07-02 01:32:00 PDT,+48757.1227325,+15,+406.803+230.712j
2013-07-02 01:33:00 PDT,+48757.1227325,+15,+406.803+230.712j
2013-07-02 01:34:00 PDT,+48757.1227325,+15,+406.803+230.712j
2013-07-02 01:35:00 PDT,+48757.1227325,+15,+406.854+230.742j
2013-07-02 01:36:00 PDT,+48753.9262472,+15,+406.923+230.783j
2013-07-02 01:37:00 PDT,+48753.9262472,+15,+406.924+230.784j
2013-07-02 01:38:00 PDT,+48753.9262472,+15,+406.924+230.784j
2013-07-02 01:39:00 PDT,+48753.9262472,+15,+406.924+230.784j
2013-07-02 01:40:00 PDT,+48753.9262472,+15,+407.012+230.836j
2013-07-02 01:41:00 PDT,+48750.7259655,+15,+406.989+230.823j
2013-07-02 01:42:00 PDT,+48750.7259655,+15,+406.989+230.823j
2013-07-02 01:43:00 PDT,+48750.7259655,+15,+406.99+230.823j
2013-07-02 01:44:00 PDT,+48750.7259655,+15,+406.99+230.823j
2013-07-02 01:45:00 PDT,+48750.7259655,+15,+406.906+230.774j
2013-07-02 01:46:00 PDT,+48747.5207744,+15,+407.098+230.887j
2013-07-02 01:47:00 PDT,+48747.5207744,+15,+407.098+230.887j
2013-07-02 01:48:00 PDT,+48747.5207744,+15,+407.099+230.887j
2013-07-02 01:49:00 PDT,+48747.5207744,+15,+407.1+230.888j
2013-07-02 01:50:00 PDT,+48747.5207744,+15,+407.272+230.989j
2013-07-02 01:51:00 PDT,+48744.3110126,+15,+407.18+230.935j
2013-07-02 01:52:00 PDT,+48744.3110126,+15,+407.18+230.935j
2013-07-02 01:53:00 PDT,+48744.3110126,+15,+407.181+230.936j
2013-07-02 01:54:00 PDT,+48744.3110126,+14.9999999991,+407.181+230.936j
2013-07-02 01:55:00 PDT,+48744.3110126,+15,+407.185+230.938j
2013-07-02 01:56:00 PDT,+48741.0979762,+15,+407.039+230.853j
2013-07-02 01:57:00 PDT,+48741.0979762,+15,+407.04+230.853j
2013-07-02 01:58:00 PDT,+48741.0979762,+15,+407.04+230.853j
2013-07-02 01:59:00 PDT,+48741.0979762,+15,+407.04+230.853j
2013-07-02 02:00:00 PDT,+48741.0979762,+15,+406.919+230.782j
2013-07-02 02:01:00 PDT,+48737.8791406,+15,+407.19+230.942j
2013-07-02 02:02:00 PDT,+48737.8791406,+15,+407.191+230.943j
2013-07-02 02:03:00 PDT,+48737.8791406,+15,+407.191+230.943j
2013-07-02 02:04:00 PDT,+48737.8791406,+15,+407.191+230.943j
2013-07-02 02:05:00 PDT,+48737.8791406,+15,+407.402+231.066j
2013-07-02 02:06:00 PDT,+48734.6537806,+14.999999827,+407.317+231.017j
2013-07-02 02:07:00 PDT,+48734.6537802,+15,+407.318+231.017j
2013-07-02 02:08:00 PDT,+48734.6537802,+15,+407.318+231.017j
2013-07-02 02:09:00 PDT,+48734.6537802,+15,+407.318+231.017j
2013-07-02 02:10:00 PDT,+48734.6537802,+15,+407.276+230.992j
2013-07-02 02:11:00 PDT,+48732.7400456,+15,+407.267+230.988j
2013-07-02 02:12:00 PDT,+48732.7400456,+15,+407.267+230.988j
2013-07-02 02:13:00 PDT,+48732.7400456,+15,+407.267+230.988j
2013-07-02 02:14:00 PDT,+48732.7400456,+15,+407.268+230.988j
2013-07-02 02:15:00 PDT,+48732.7400456,+15,+407.257+230.981j
2013-07-02 02:16:00 PDT,+48730.8433359,+15,+407.182+230.938j
2013-07-02 02:17:00 PDT,+48730.8433359,+15,+407.182+230.938j
2013-07-02 02:18:00 PDT,+48730.8433359,+15,+407.182+230.938j
2013-07-02 02:19:00 PDT,+48730.8433359,+15,+407.182+230.938j
2013-07-02 02:20:00 PDT,+48730.8433359,+15,+407.094+230.886j
2013-07-02 02:21:00 PDT,+48728.9543814,+15,+407.266+230.987j
2013-07-02 02:22:00 PDT,+48728.9543814,+15,+407.267+230.988j
2013-07-02 02:23:00 PDT,+48728.9543814,+15,+407.267+230.988j
2013-07-02 02:24:00 PDT,+48728.9543814,+15,+407.267+230.988j
2013-07-02 02:25:00 PDT,+48728.9543814,+15,+407.426+231.081j
2013-07-02 02:26:00 PDT,+48727.0685138,+15,+407.419+231.077j
2013-07-02 02:27:00 PDT,+48727.0685138,+15,+407.419+231.077j
2013-07-02 02:28:00 PDT,+48727.0685138,+15,+407.419+231.077j
2013-07-02 02:29:00 PDT,+48727.0685138,+15,+407.419+231.077j
2013-07-02 02:30:00 PDT,+48727.0685138,+15,+407.394+231.063j
2013-07-02 02:31:00 PDT,+48725.1842145,+15,+407.483+231.115j
2013-07-02 02:32:00 PDT,+48725.1842145,+15,+407.483+231.115j
2013-07-02 02:33:00 PDT,+48725.1842145,+15,+407.483+231.115j
2013-07-02 02:34:00 PDT,+48725.1842145,+15,+407.483+231.115j
2013-07-02 02:35:00 PDT,+48725.1842145,+15,+407.569+231.166j
2013-07-02 02:36:00 PDT,+48723.3005002,+15,+407.428+231.083j
2013-07-02 02:37:00 PDT,+48723.3005002,+15,+407.428+231.083j
2013-07-02 02:38:00 PDT,+48723.3005002,+15,+407.428+231.083j
2013-07-02 02:39:00 PDT,+48723.3005002,+15,+407.428+231.083j
2013-07-02 02:40:00 PDT,+48723.3005002,+15,+407.308+231.013j
2013-07-02 02:41:00 PDT,+48721.4168986,+15,+407.395+231.064j
2013-07-02 02:42:00 PDT,+48721.4168986,+15,+407.395+231.064j
2013-07-02 02:43:00 PDT,+48721.4168986,+15,+407.395+231.064j
2013-07-02 02:44:00 PDT,+48721.4168986,+15,+407.395+231.064j
2013-07-02 02:45:00 PDT,+48721.4168986,+15,+407.471+231.108j
2013-07-02 02:46:00 PDT,+48719.5330132,+15,+407.318+231.018j
2013-07-02 02:47:00 PDT,+48719.5330132,+15,+407.318+231.018j
2013-07-02 02:48:00 PDT,+48719.5330132,+15,+407.318+231.019j
2013-07-02 02:49:00 PDT,+48719.5330132,+15,+407.319+231.019j
2013-07-02 02:50:00 PDT,+48719.5330132,+15,+407.244+230.975j
2013-07-02 02:51:00 PDT,+48717.6486316,+15,+407.363+231.045j
2013-07-02 02:52:00 PDT,+48717.6486316,+15,+407.363+231.045j
2013-07-02 02:53:00 PDT,+48717.6486316,+15,+407.363+231.045j
2013-07-02 02:54:00 PDT,+48717.6486316,+15.0000000008,+407.363+231.045j
2013-07-02 02:55:00 PDT,+48717.6486316,+15,+407.433+231.086j
2013-07-02 02:56:00 PDT,+48715.7635492,+15,+407.417+231.077j
2013-07-02 02:57:00 PDT,+48715.7635492,+15,+407.417+231.077j
2013-07-02 02:58:00 PDT,+48715.7635492,+15,+407.417+231.077j
2013-07-02 02:59:00 PDT,+48715.7635492,+15,+407.417+231.077j
2013-07-02 03:00:00 PDT,+48715.7635492,+15,+407.407+231.071j
2013-07-02 03:01:00 PDT,+48713.8776235,+15,+407.534+231.146j
2013-07-02 03:02:00 PDT,+48713.8776235,+15,+407.534+231.146j
2013-07-02 03:03:00 PDT,+48713.8776235,+15,+407.534+231.146j
2013-07-02 03:04:00 PDT,+48713.8776235,+15,+407.534+231.146j
2013-07-02 03:05:00 PDT,+48713.8776235,+15,+407.587+231.177j
2013-07-02 03:06:00 PDT,+48711.9907365,+15.0000065053,+407.517+231.136j
2013-07-02 03:07:00 PDT,+48711.9907335,+15,+407.517+231.136j
2013-07-02 03:08:00 PDT,+48711.9907335,+15,+407.517+231.136j
2013-07-02 03:09:00 PDT,+48711.9907335,+15,+407.517+231.136j
2013-07-02 03:10:00 PDT,+48711.9907335,+15,+407.505+231.129j
2013-07-02 03:11:00 PDT,+50140.8674318,+15,+407.547+231.032j
2013-07-02 03:12:00 PDT,+50140.8674318,+15,+407.547+231.032j
2013-07-02 03:13:00 PDT,+50140.8674318,+15,+407.547+231.032j
2013-07-02 03:14:00 PDT,+50140.8674318,+15,+407.547+231.032j
2013-07-02 03:15:00 PDT,+50140.8674318,+15,+407.528+231.021j
2013-07-02 03:16:00 PDT,+50138.7838763,+15,+407.422+230.958j
2013-07-02 03:17:00 PDT,+50138.7838763,+15,+407.422+230.958j
2013-07-02 03:18:00 PDT,+50138.7838763,+15,+407.422+230.958j
2013-07-02 03:19:00 PDT,+50138.7838763,+15,+407.422+230.958j
2013-07-02 03:20:00 PDT,+50138.7838763,+15,+407.389+230.939j
2013-07-02 03:21:00 PDT,+50136.7050686,+15,+407.333+230.906j
2013-07-02 03:22:00 PDT,+50136.7050686,+15,+407.333+230.906j
2013-07-02 03:23:00 PDT,+50136.7050686,+15,+407.333+230.906j
2013-07-02 03:24:00 PDT,+50136.7050686,+15,+407.333+230.906j
2013-07-02 03:25:00 PDT,+50136.7050686,+15,+407.25+230.857j
2013-07-02 03:26:00 PDT,+50134.6280065,+15,+407.374+230.931j
2013-07-02 03:27:00 PDT,+50134.6280065,+15,+407.374+230.931j
2013-07-02 03:28:00 PDT,+50134.6280065,+15,+407.374+230.931j
2013-07-02 03:29:00 PDT,+50134.6280065,+15,+407.374+230.931j
2013-07-02 03:30:00 PDT,+50134.6280065,+15,+407.507+231.009j
2013-07-02 03:31:00 PDT,+50132.5520315,+15,+407.552+231.036j
2013-07-02 03:32:00 PDT,+50132.5520315,+15,+407.552+231.036j
2013-07-02 03:33:00 PDT,+50132.5520315,+15,+407.552+231.036j
2013-07-02 03:34:00 PDT,+50132.5520315,+15,+407.552+231.036j
2013-07-02 03:35:00 PDT,+50132.5520315,+15,+407.572+231.047j
2013-07-02 03:36:00 PDT,+50130.4766387,+15,+407.639+231.087j
2013-07-02 03:37:00 PDT,+50130.4766387,+15,+407.639+231.087j
2013-07-02 03:38:00 PDT,+50130.4766387,+15,+407.639+231.087j
2013-07-02 03:39:00 PDT,+50130.4766387,+15,+407.639+231.087j
2013-07-02 03:40:00 PDT,+50130.4766387,+15,+407.669+231.105j
2013-07-02 03:41:00 PDT,+50128.4018104,+15,+407.516+231.015j
2013-07-02 03:42:00 PDT,+50128.4018104,+15,+407.516+231.015j
2013-07-02 03:43:00 PDT,+50128.4018104,+15,+407.516+231.015j
2013-07-02 03:44:00 PDT,+50128.4018104,+15,+407.516+231.015j
2013-07-02 03:45:00 PDT,+50128.4018104,+15,+407.416+230.956j
2013-07-02 03:46:00 PDT,+50126.3273278,+15,+407.477+230.992j
2013-07-02 03:47:00 PDT,+50126.3273278,+15,+407.477+230.992j
2013-07-02 03:48:00 PDT,+50126.3273278,+15,+407.477+230.992j
2013-07-02 03:49:00 PDT,+50126.3273278,+15,+407.477+230.992j
2013-07-02 03:50:00 PDT,+50126.3273278,+15,+407.52+231.017j
2013-07-02 03:51:00 PDT,+50124.2534196,+15,+407.456+230.98j
2013-07-02 03:52:00 PDT,+50124.2534196,+15,+407.456+230.98j
2013-07-02 03:53:00 PDT,+50124.2534196,+15,+407.456+230.98j
2013-07-02 03:54:00 PDT,+50124.2534196,+15.0000000026,+407.456+230.98j
2013-07-02 03:55:00 PDT,+50124.2534196,+15,+407.398+230.946j
2013-07-02 03:56:00 PDT,+50122.17993,+15,+407.488+230.999j
2013-07-02 03:57:00 PDT,+50122.17993,+15,+407.488+230.999j
2013-07-02 03:58:00 PDT,+50122.17993,+15,+407.488+230.999j
2013-07-02 03:59:00 PDT,+50122.17993,+15,+407.488+230.999j
2013-07-02 04:00:00 PDT,+50122.17993,+15,+407.589+231.058j
2013-07-02 04:01:00 PDT,+50120.1072159,+15,+407.623+231.078j
2013-07-02 04:02:00 PDT,+50120.1072159,+15,+407.623+231.078j
2013-07-02 04:03:00 PDT,+50120.1072159,+15,+407.623+231.078j
2013-07-02 04:04:00 PDT,+50120.1072159,+15,+407.623+231.078j
2013-07-02 04:05:00 PDT,+50120.1072159,+15,+407.656+231.098j
2013-07-02 04:06:00 PDT,+50118.0351186,+15.0000001615,+407.647+231.093j
2013-07-02 04:07:00 PDT,+50118.0351184,+15,+407.647+231.093j
2013-07-02 04:08:00 PDT,+50118.0351184,+15,+407.647+231.093j
2013-07-02 04:09:00 PDT,+50118.0351184,+15,+407.647+231.093j
2013-07-02 04:10:00 PDT,+50118.0351184,+15,+407.625+231.08j
2013-07-02 04:11:00 PDT,+50115.6506217,+15,+407.548+231.034j
2013-07-02 04:12:00 PDT,+50115.6506217,+15,+407.548+231.034j
2013-07-02 04:13:00 PDT,+50115.6506217,+15,+407.548+231.034j
2013-07-02 04:14:00 PDT,+50115.6506217,+15,+407.547+231.034j
2013-07-02 04:15:00 PDT,+50115.6506217,+15,+407.482+230.996j
2013-07-02 04:16:00 PDT,+50113.2671582,+15,+407.335+230.91j
2013-07-02 04:17:00 PDT,+50113.2671582,+15,+407.335+230.91j
2013-07-02 04:18:00 PDT,+50113.2671582,+15,+407.335+230.91j
2013-07-02 04:19:00 PDT,+50113.2671582,+15,+407.335+230.91j
2013-07-02 04:20:00 PDT,+50113.2671582,+15,+407.213+230.838j
2013-07-02 04:21:00 PDT,+50110.8851367,+15,+407.507+231.011j
2013-07-02 04:22:00 PDT,+50110.8851367,+15,+407.506+231.011j
2013-07-02 04:23:00 PDT,+50110.8851367,+15,+407.506+231.011j
2013-07-02 04:24:00 PDT,+50110.8851367,+15,+407.506+231.011j
2013-07-02 04:25:00 PDT,+50110.8851367,+15,+407.762+231.161j
2013-07-02 04:26:00 PDT,+50108.5041804,+15,+407.532+231.026j
2013-07-02 04:27:00 PDT,+50108.5041804,+15,+407.532+231.026j
2013-07-02 04:28:00 PDT,+50108.5041804,+15,+407.532+231.026j
2013-07-02 04:29:00 PDT,+50108.5041804,+15,+407.532+231.026j
2013-07-02 04:30:00 PDT,+50108.5041804,+15,+407.359+230.924j
2013-07-02 04:31:00 PDT,+50106.1247959,+15,+407.353+230.921j
2013-07-02 04:32:00 PDT,+50106.1247959,+15,+407.353+230.921j
2013-07-02 04:33:00 PDT,+50106.1247959,+15,+407.353+230.921j
2013-07-02 04:34:00 PDT,+50106.1247959,+15,+407.353+230.921j
2013-07-02 04:35:00 PDT,+50106.1247959,+15,+407.339+230.913j
2013-07-02 04:36:00 PDT,+50103.7467188,+15,+407.49+231.002j
2013-07-02 04:37:00 PDT,+50103.7467188,+15,+407.489+231.001j
2013-07-02 04:38:00 PDT,+50103.7467188,+15,+407.489+231.001j
2013-07-02 04:39:00 PDT,+50103.7467188,+15,+407.489+231.001j
2013-07-02 04:40:00 PDT,+50103.7467188,+15,+407.59+231.061j
2013-07-02 04:41:00 PDT,+49940.2183576,+15,+407.596+231.078j
2013-07-02 04:42:00 PDT,+49940.2183576,+15,+407.596+231.078j
2013-07-02 04:43:00 PDT,+49940.2183576,+15,+407.596+231.078j
2013-07-02 04:44:00 PDT,+49940.2183576,+15,+407.596+231.078j
2013-07-02 04:45:00 PDT,+49940.2183576,+15,+407.623+231.094j
2013-07-02 04:46:00 PDT,+49644.2481173,+15,+407.651+231.136j
2013-07-02 04:47:00 PDT,+49644.2481173,+15,+407.651+231.136j
2013-07-02 04:48:00 PDT,+49644.2481173,+15,+407.65+231.135j
2013-07-02 04:49:00 PDT,+49644.2481173,+15,+407.649+231.134j
2013-07-02 04:50:00 PDT,+49644.2481173,+15,+407.627+231.121j
2013-07-02 04:51:00 PDT,+49642.2218282,+15,+407.506+231.05j
2013-07-02 04:52:00 PDT,+49642.2218282,+15,+407.506+231.05j
2013-07-02 04:53:00 PDT,+49642.2218282,+15,+407.505+231.05j
2013-07-02 04:54:00 PDT,+49642.2218282,+14.9999999903,+407.505+231.05j
2013-07-02 04:55:00 PDT,+49642.2218282,+15,+407.449+231.017j
2013-07-02 04:56:00 PDT,+49640.1977202,+15,+407.499+231.047j
2013-07-02 04:57:00 PDT,+49640.1977202,+15,+407.499+231.046j
2013-07-02 04:58:00 PDT,+49640.1977202,+15,+407.499+231.046j
2013-07-02 04:59:00 PDT,+49640.1977202,+15,+407.499+231.046j
2013-07-02 05:00:00 PDT,+49640.1977202,+15,+407.499+231.047j
2013-07-02 05:01:00 PDT,+49638.1763332,+15,+407.46+231.024j
2013-07-02 05:02:00 PDT,+49638.1763332,+15,+407.458+231.022j
2013-07-02 05:03:00 PDT,+49638.1763332,+15,+407.458+231.022j
2013-07-02 05:04:00 PDT,+49638.1763332,+15,+407.458+231.022j
2013-07-02 05:05:00 PDT,+49638.1763332,+15,+407.407+230.993j
2013-07-02 05:06:00 PDT,+49636.1573062,+15.0000002798,+407.475+231.033j
2013-07-02 05:07:00 PDT,+49636.1573068,+15,+407.474+231.032j
2013-07-02 05:08:00 PDT,+49636.1573068,+15,+407.474+231.032j
2013-07-02 05:09:00 PDT,+49636.1573068,+15,+407.474+231.032j
2013-07-02 05:10:00 PDT,+49636.1573068,+15,+407.565+231.086j
2013-07-02 05:11:00 PDT,+83141.3281606,+15,+407.825+228.379j
2013-07-02 05:12:00 PDT,+83141.3281606,+15,+407.825+228.379j
2013-07-02 05:13:00 PDT,+83141.3281606,+15,+407.825+228.379j
2013-07-02 05:14:00 PDT,+83141.3281606,+15,+407.824+228.378j
2013-07-02 05:15:00 PDT,+83141.3281606,+15,+407.632+228.264j
2013-07-02 05:16:00 PDT,+83083.4344627,+15,+407.484+228.18j
2013-07-02 05:17:00 PDT,+83083.4344627,+15,+407.484+228.18j
2013-07-02 05:18:00 PDT,+83083.4344627,+15,+407.484+228.18j
2013-07-02 05:19:00 PDT,+83083.4344627,+15,+407.484+228.18j
2013-07-02 05:20:00 PDT,+83083.4344627,+15,+407.368+228.111j
2013-07-02 05:21:00 PDT,+83044.1961203,+15,+407.473+228.177j
2013-07-02 05:22:00 PDT,+83044.1961203,+15,+407.471+228.176j
2013-07-02 05:23:00 PDT,+83044.1961203,+15,+407.471+228.176j
2013-07-02 05:24:00 PDT,+83044.1961203,+15,+407.471+228.176j
2013-07-02 05:25:00 PDT,+83044.1961203,+15,+407.559+228.229j
2013-07-02 05:26:00 PDT,+83029.7088496,+15,+407.643+228.28j
2013-07-02 05:27:00 PDT,+83029.7088496,+15,+407.643+228.28j
2013-07-02 05:28:00 PDT,+83029.7088496,+15,+407.643+228.28j
2013-07-02 05:29:00 PDT,+83029.7088496,+15,+407.643+228.28j
2013-07-02 05:30:00 PDT,+83029.7088496,+15,+407.692+228.309j
2013-07-02 05:31:00 PDT,+83021.9928434,+15,+407.593+228.251j
2013-07-02 05:32:00 PDT,+83021.9928434,+15,+407.593+228.251j
2013-07-02 05:33:00 PDT,+83021.9928434,+15,+407.593+228.251j
2013-07-02 05:34:00 PDT,+83021.9928434,+15,+407.593+228.251j
2013-07-02 05:35:00 PDT,+83021.9928434,+15,+407.489+228.189j
2013-07-02 05:36:00 PDT,+74442.7648875,+15,+407.437+228.892j
2013-07-02 05:37:00 PDT,+74442.7648875,+15,+407.435+228.891j
2013-07-02 05:38:00 PDT,+74442.7648875,+15,+407.435+228.891j
2013-07-02 05:39:00 PDT,+74442.7648875,+15,+407.435+228.891j
2013-07-02 05:40:00 PDT,+74442.7648875,+15,+407.411+228.877j
2013-07-02 05:41:00 PDT,+74440.5890914,+15,+407.374+228.854j
2013-07-02 05:42:00 PDT,+74440.5890914,+15,+407.374+228.854j
2013-07-02 05:43:00 PDT,+74440.5890914,+15,+407.372+228.853j
2013-07-02 05:44:00 PDT,+74440.5890914,+15,+407.372+228.853j
2013-07-02 05:45:00 PDT,+74440.5890914,+15,+407.374+228.854j
2013-07-02 05:46:00 PDT,+74439.5866492,+15,+407.308+228.816j
2013-07-02 05:47:00 PDT,+74439.5866492,+15,+407.308+228.816j
2013-07-02 05:48:00 PDT,+74439.5866492,+15,+407.307+228.815j
2013-07-02 05:49:00 PDT,+74439.5866492,+15,+407.304+228.813j
2013-07-02 05:50:00 PDT,+74439.5866492,+15,+407.252+228.782j
2013-07-02 05:51:00 PDT,+74439.1741986,+15,+407.304+228.813j
2013-07-02 05:52:00 PDT,+74439.1741986,+15,+407.304+228.813j
2013-07-02 05:53:00 PDT,+74439.1741986,+15,+407.302+228.812j
2013-07-02 05:54:00 PDT,+74439.1741986,+15.0000000191,+407.302+228.812j
2013-07-02 05:55:00 PDT,+74439.1741986,+15,+407.283+228.801j
2013-07-02 05:56:00 PDT,+74439.1091881,+15,+407.247+228.779j
2013-07-02 05:57:00 PDT,+74439.1091881,+15,+407.245+228.778j
2013-07-02 05:58:00 PDT,+74439.1091881,+15,+407.245+228.778j
