t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
10395,True,319.643,96.526,0.000,110.506,-0.000,13.980,False,0.000,0.983,14.236,0.000,215.60,70.17,37.85,0.00,0.00,0.0000,999.00000000,0.00000000
10410,True,319.643,96.526,0.000,110.506,-0.000,13.980,False,0.000,0.983,14.236,0.000,215.60,70.17,37.85,0.00,0.00,0.0000,999.00000000,0.00000000
10425,True,319.643,96.526,0.000,110.506,-0.000,13.980,False,0.000,0.983,14.236,0.000,215.60,70.17,37.85,0.00,0.00,0.0000,999.00000000,0.00000000
10440,True,319.640,96.526,0.000,110.503,-0.000,13.977,False,0.000,0.983,14.236,0.000,215.60,70.17,37.85,0.00,0.00,0.0000,999.00000000,0.00000000
10455,True,319.640,96.526,0.000,110.503,-0.000,13.977,False,0.000,0.983,14.236,0.000,215.60,70.17,37.85,0.00,0.00,0.0000,999.00000000,0.00000000
10470,True,319.640,96.526,0.000,110.503,-0.000,13.977,False,0.000,0.983,14.236,0.000,215.60,70.17,37.85,0.00,0.00,0.0000,999.00000000,0.00000000
10485,True,319.638,96.837,0.000,110.814,-0.000,13.977,False,0.000,0.983,14.239,0.000,215.66,70.11,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10500,True,319.629,96.837,0.000,110.805,-0.000,13.968,False,0.000,0.983,14.239,0.000,215.66,70.10,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10515,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10530,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10545,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10560,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10575,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10590,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10605,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10620,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10635,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10650,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10665,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10680,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10695,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10710,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10725,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10740,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10755,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10770,True,320.461,96.837,0.000,111.637,-0.000,14.800,False,0.000,0.983,14.239,0.000,215.66,70.94,37.87,0.00,0.00,0.0000,999.00000000,0.00000000
10785,True,319.980,96.994,0.000,111.794,-0.000,14.800,False,0.000,0.983,14.252,0.000,215.87,70.20,37.92,0.00,0.00,0.0000,999.00000000,0.00000000
10800,True,319.974,96.994,0.000,111.788,-0.000,14.794,False,0.000,0.983,14.252,0.000,215.87,70.20,37.92,0.00,0.00,0.0000,999.00000000,0.00000000
10815,True,317.960,96.994,0.000,109.774,-0.000,12.780,False,0.000,0.983,14.252,0.000,215.87,68.15,37.92,0.00,0.00,0.0000,999.00000000,0.00000000
